Timestamp,Entry_id,Temperature,PPM,Conductivity,Turbidity,Drinkability
2025-03-13 17:07:18+00:00,363,31.7918176274613,363.410560082226,0.645602224184338,8.17763347847606,0
2025-03-13 17:07:36+00:00,364,31.3735928661766,380.919331529628,0.663463863115938,7.71917468899533,0
2025-03-13 17:07:54+00:00,365,31.457977080065,398.272434043876,0.296877883184172,2.59619975691642,0
2025-03-13 17:08:12+00:00,366,31.1932871965854,379.530540650831,0.749425202122815,3.38762236832493,0
2025-03-13 17:08:30+00:00,367,31.167449533113,409.474614595636,0.389132662255956,3.58082494010151,0
2025-03-13 17:08:48+00:00,368,31.7449503680801,514.874651180219,0.507307796847682,2.63174477385087,0
2025-03-13 17:09:06+00:00,369,31.9012655650599,340.961175982018,0.501084313782495,4.25667472136294,0
2025-03-13 17:09:24+00:00,370,31.4906505746456,419.6519406489,0.414520276437298,1.86129138555882,0
2025-03-13 17:09:42+00:00,371,31.7998639758023,297.006957729867,0.621836051357524,0.925726188455013,0
2025-03-13 17:10:00+00:00,372,31.6153217383924,531.913075792106,0.618036927635776,5.33132584117693,0
2025-03-13 17:10:18+00:00,373,31.32588433503,206.926907883107,0.0604329676620624,5.34845839741028,0
2025-03-13 17:10:36+00:00,374,31.615252618941,587.31682132942,0.730094564500566,1.74562211045536,0
2025-03-13 17:10:54+00:00,375,31.9535311878973,304.619529649241,0.07930623513081,6.01640142907285,0
2025-03-13 17:11:12+00:00,376,31.5010533228443,91.0928077765618,0.670475288955166,2.17966253682271,0
2025-03-13 17:11:30+00:00,377,31.9611805970266,330.455908334384,0.691129484945507,4.40276426844923,0
2025-03-13 17:11:48+00:00,378,30.7581891250105,206.211472375296,0.204673001438166,5.82791955381311,0
2025-03-13 17:12:06+00:00,379,31.7476461186679,439.864990010403,0.353867509899707,3.68217506514381,0
2025-03-13 17:12:24+00:00,380,31.5363787452086,210.576490399265,0.201440100918168,4.90926530520686,0
2025-03-13 17:12:42+00:00,381,31.4253899723954,242.275058924023,0.396837599196563,2.46899618203228,0
2025-03-13 17:13:00+00:00,382,31.5377339134801,20.6501839907276,0.376412777626133,3.27297028539525,0
2025-03-13 17:13:18+00:00,383,30.9399367131061,241.334900964719,0.61500365077669,3.24936879184284,0
2025-03-13 17:13:36+00:00,384,31.4481985330829,-61.3965307254113,0.731403783206252,1.89069943555905,0
2025-03-13 17:13:54+00:00,385,31.6140212674419,67.5803260436692,0.750131197290444,3.32245160971095,0
2025-03-13 17:14:12+00:00,386,31.9362405046239,427.545990154554,0.320667369468289,-0.12459367547882,0
2025-03-13 17:14:30+00:00,387,31.3623529614393,431.44388766543,0.398087735462299,2.53250715856016,0
2025-03-13 17:14:48+00:00,388,31.2789151460951,376.113940542085,0.0747115886636672,3.05082441018858,0
2025-03-13 17:15:06+00:00,389,31.3671004190649,162.308290208874,0.26721020334693,3.12292846028303,0
2025-03-13 17:15:24+00:00,390,31.7745268039777,303.459718041009,0.655626172625509,3.15982082619197,0
2025-03-13 17:15:42+00:00,391,31.6058674847273,310.232546278233,0.798367059652954,3.61143819445449,0
2025-03-13 17:16:00+00:00,392,31.3590496463423,132.920928776165,0.17322140174889,4.97133074328768,0
2025-03-13 17:16:18+00:00,393,31.6589150327203,541.629770932559,0.314021751162685,5.96404070010881,0
2025-03-13 17:16:36+00:00,394,31.5392624598746,445.503085667458,0.438189293610776,2.13396264533818,0
2025-03-13 17:16:54+00:00,395,31.789833871661,276.857064552339,0.505436160110571,0.743339888491441,0
2025-03-13 17:17:12+00:00,396,31.3095162761455,314.913981007287,0.266391253123787,1.14827915458499,0
2025-03-13 17:17:30+00:00,397,31.4171518574981,342.782508854291,0.537001263522646,2.54243443498971,0
2025-03-13 17:17:48+00:00,398,31.398623943216,-2.71894764240386,0.340042672585561,2.88235775495509,0
2025-03-13 17:18:06+00:00,399,31.0905996865323,272.83207426971,0.440811345897897,1.83185751756645,0
2025-03-13 17:18:24+00:00,400,31.5964862786326,206.068274805068,0.563811486767815,0.509869487221391,0
2025-03-13 17:18:42+00:00,401,31.5864052598118,156.988787788215,0.445390272646752,2.62053469566946,0
2025-03-13 17:19:00+00:00,402,31.5128232292953,267.623273386577,0.348258260969577,4.22250598819922,0
2025-03-13 17:19:18+00:00,403,31.4439104723375,586.817190001118,0.419938102269999,5.26176963494606,0
2025-03-13 17:19:36+00:00,404,31.1044409122564,409.185959601557,0.42459869562474,2.36599166840275,0
2025-03-13 17:19:54+00:00,405,31.3904196453665,223.082219676834,0.362817892694233,2.72889026488837,0
2025-03-13 17:20:12+00:00,406,31.4128243741553,398.704749095354,0.387213408544648,1.4381103617277,0
2025-03-13 17:20:30+00:00,407,31.2807023118733,525.654179151005,0.794652146070671,3.68763617291779,0
2025-03-13 17:20:48+00:00,408,31.4649842755289,452.761521559322,0.567021785354335,1.63477928785968,0
2025-03-13 17:21:06+00:00,409,31.6275157967915,319.941843881264,0.379166547986613,5.20673715250438,0
2025-03-13 17:21:24+00:00,410,32.0536224329315,211.449749809528,0.596861680310067,-0.720729376344797,0
2025-03-13 17:21:42+00:00,411,31.5615434097097,417.996623180783,0.370756673893445,2.86298890188204,0
2025-03-13 17:22:00+00:00,412,31.5853976233933,371.204671299478,0.701311816468803,4.52322882374221,0
2025-03-13 17:22:18+00:00,413,31.4899502956321,448.240992293884,0.525064237362762,4.22855633098712,0
2025-03-13 17:22:36+00:00,414,30.9597157179509,408.315178767698,0.420444298113999,10.533443938952,0
2025-03-13 17:22:54+00:00,415,31.5037305247279,471.94261066139,0.542190290168859,4.64557937886386,0
2025-03-13 17:23:12+00:00,416,31.5286690285238,228.601321125696,0.0994025911740119,1.24373651060027,0
2025-03-13 17:23:30+00:00,417,32.219523294651,513.06916044837,0.196819878528486,3.52675977809207,0
2025-03-13 17:23:48+00:00,418,31.4560502909894,341.126767703738,0.182088563029142,-0.696556716328545,0
2025-03-13 17:24:06+00:00,419,31.5980465335734,629.438223451365,0.475336745072605,3.56410993741157,0
2025-03-13 17:24:24+00:00,420,31.5013736698934,204.962179783987,0.824016671597502,1.67340610292078,0
2025-03-13 17:24:42+00:00,421,31.1753638681927,577.339778594687,0.933427493334553,6.06674316651906,0
2025-03-13 17:25:00+00:00,422,31.8399091512031,341.174548635144,0.58394096918935,2.38579879794366,0
2025-03-13 17:25:18+00:00,423,31.7275302349457,210.761665761896,0.553844063032818,3.47323488064426,0
2025-03-13 17:25:36+00:00,424,31.7387709831731,236.48592418664,0.0489111998188124,2.16966167246012,0
2025-03-13 17:25:54+00:00,425,31.249908653061,261.596965920715,0.324943518010883,8.13586133133597,0
2025-03-13 17:26:12+00:00,426,31.9146496954275,375.915615360801,0.271177519844473,2.95944403191136,0
2025-03-13 17:26:30+00:00,427,31.1083277544656,391.066143132857,0.307795734861124,8.37131647824177,0
2025-03-13 17:26:48+00:00,428,31.6800717032198,222.695122561061,0.40709839626496,5.81236022945949,0
2025-03-13 17:27:06+00:00,429,32.1410985028878,307.046106444013,0.340426273210956,4.9779271305373,0
2025-03-13 17:27:24+00:00,430,31.2265787464535,639.727407546303,0.00981297855779234,4.69315280926117,0
2025-03-13 17:27:42+00:00,431,31.3485452848905,576.046805778655,0.608039081308097,4.75613173006667,0
2025-03-13 17:28:00+00:00,432,31.5400024194154,377.782411547645,0.208670389234616,-1.07704682691035,0
2025-03-13 17:28:18+00:00,433,31.3666063268732,316.621074181854,0.496461420917969,3.06588081260538,0
2025-03-13 17:28:36+00:00,434,31.0655449204041,329.216300398215,0.898941114975931,5.89026981407457,0
2025-03-13 17:28:54+00:00,435,31.5310646580043,404.990272910528,0.242310268873749,3.64376926400687,0
2025-03-13 17:29:12+00:00,436,31.2059459703414,153.737780620044,-0.111048716653885,0.235800305552065,0
2025-03-13 17:29:30+00:00,437,31.6475086619522,271.266012676159,0.381245173369446,3.63495652193399,0
2025-03-13 17:29:48+00:00,438,31.2470231276558,54.577674824322,0.68548209041153,8.0485551529907,0
2025-03-13 17:30:06+00:00,439,31.9569517587702,372.085690356712,0.873554061815728,6.899709861438,0
2025-03-13 17:30:24+00:00,440,31.2861716129517,410.161463183361,0.174274145381201,3.61083562291948,0
2025-03-13 17:30:42+00:00,441,31.4187620115698,236.593311441318,0.552934782957688,6.15734894881101,0
2025-03-13 17:31:00+00:00,442,31.7452353893268,552.46850017953,0.341913523996009,2.84570812698255,0
2025-03-13 17:31:18+00:00,443,31.1574856146692,122.571632441527,0.42074125812679,-0.514700029646517,0
2025-03-13 17:31:36+00:00,444,31.5767467632135,85.933623263425,1.02403042390176,1.44371953437687,0
2025-03-13 17:31:54+00:00,445,31.8871503368493,345.249876063282,0.114298046698048,7.69371854158023,0
2025-03-13 17:32:12+00:00,446,31.0492095025048,471.565740076318,0.499640482847651,3.07816874502532,0
2025-03-13 17:32:30+00:00,447,31.5644344740716,569.349728752354,0.546572171825926,3.15508051623132,0
2025-03-13 17:32:48+00:00,448,31.5860681780936,240.324869744894,0.682153754888692,3.01322748998527,0
2025-03-13 17:33:06+00:00,449,31.736123418703,476.415179957817,0.46547457464799,8.55117505725166,0
2025-03-13 17:33:24+00:00,450,31.1557358057887,304.872804463965,0.51155382435653,7.85219547542688,0
2025-03-13 17:33:42+00:00,451,31.1317282639514,284.279103189012,0.358071599068194,9.34178301399548,0
2025-03-13 17:34:00+00:00,452,31.661408803741,446.470077839957,0.503015753608853,3.36699931106975,0
2025-03-13 17:34:18+00:00,453,31.5967347883383,410.948695251493,0.368700710124874,4.50945201537009,0
2025-03-13 17:34:36+00:00,454,31.5833686147677,68.7335751571575,0.580326178145625,-0.0442479179065471,0
2025-03-13 17:34:54+00:00,455,31.6109553150904,537.505781486934,0.362905786735232,7.47774028067143,0
2025-03-13 17:35:12+00:00,456,31.3158493263324,522.696214502986,0.526700228294953,0.832343322762577,0
2025-03-13 17:35:30+00:00,457,31.5781249466964,214.731700142415,0.437562585044553,4.31132760165031,0
2025-03-13 17:35:48+00:00,458,31.5956100498334,371.560618690228,0.690985832669692,1.00943158352413,0
2025-03-13 17:36:06+00:00,459,31.3059805676059,386.643141698348,0.432708067915655,2.28698261131183,0
2025-03-13 17:36:24+00:00,460,32.0477542572934,350.811689860068,0.0550586711233931,1.66283670844271,0
2025-03-13 17:36:42+00:00,461,31.6475778017402,226.28735903233,0.720789817821824,2.23921994580605,0
2025-03-13 17:37:00+00:00,462,31.1688591583077,207.659169000878,0.245304961792222,2.41197512483257,0
2025-03-13 17:37:18+00:00,463,31.7001091131702,306.861928677328,0.300574857372618,2.38899365652056,0
2025-03-13 17:37:36+00:00,464,31.2311368828349,490.856106992737,0.313320466818491,5.86055939205335,0
2025-03-13 17:37:54+00:00,465,31.7376361411209,394.25451972983,0.745470851170582,0.990434835551787,0
2025-03-13 17:38:12+00:00,466,31.8444437444886,253.878556278971,-0.0244884678861755,4.32079012062501,0
2025-03-13 17:38:30+00:00,467,31.2754109495224,429.278636098931,1.13226112659264,6.82701074565022,0
2025-03-13 17:38:48+00:00,468,31.7883190995973,-126.602803330073,0.675632448504544,2.47712047263646,0
2025-03-13 17:39:06+00:00,469,31.6300256496061,487.176583177168,0.4929500032797,1.96271231179754,0
2025-03-13 17:39:24+00:00,470,31.7476914438937,43.6558386459882,0.431940266010473,3.18739233292578,0
2025-03-13 17:39:42+00:00,471,32.0566719173966,255.133565479218,0.506619121109263,6.73093996561409,0
2025-03-13 17:40:00+00:00,472,31.4408052422224,138.862443756434,0.55829212561668,4.25436967991629,0
2025-03-13 17:40:18+00:00,473,31.2946576440722,111.989735361232,0.585512531900588,2.43184665518034,0
2025-03-13 17:40:36+00:00,474,31.2556220514026,489.028541042043,0.565855919559875,4.98247494272694,0
2025-03-13 17:40:54+00:00,475,31.2768116354891,238.971044962363,0.463631453625231,0.996894114256645,0
2025-03-13 17:41:12+00:00,476,31.4891867678403,363.990747279366,0.400694425766172,5.47869192624692,0
2025-03-13 17:41:30+00:00,477,31.6094326733093,303.581140444348,0.410799025889075,4.79334497612019,0
2025-03-13 17:41:48+00:00,478,31.590900398027,384.03445666748,0.401227488170152,2.99320050756379,0
2025-03-13 17:42:06+00:00,479,31.7491643071435,322.581570530081,0.692679216505401,1.65951147110025,0
2025-03-13 17:42:24+00:00,480,31.5150911161625,113.784598568694,0.574180921965212,1.5386624143159,0
2025-03-13 17:42:42+00:00,481,31.9292371321019,463.760658744875,-0.201006286454034,5.11047406742491,0
2025-03-13 17:43:00+00:00,482,31.4352655794806,234.970288702776,0.587856377721698,6.85470419288412,0
2025-03-13 17:43:18+00:00,483,32.2933885764765,71.7754041141773,0.486697800356225,2.16526466862062,0
2025-03-13 17:43:36+00:00,484,31.6912294629848,245.04940910309,0.439877666162766,4.91842611857068,0
2025-03-13 17:43:54+00:00,485,31.2649244955027,541.224632370718,0.3587582040795,-1.47745818137777,0
2025-03-13 17:44:12+00:00,486,31.2034767365051,441.335704057923,0.69056082635815,2.29765935383116,0
2025-03-13 17:44:30+00:00,487,31.6500616144544,257.250811590497,0.651825816489048,3.68859159916544,0
2025-03-13 17:44:48+00:00,488,31.4471086684428,257.157827437575,0.274447238117654,1.48086383586849,0
2025-03-13 17:45:06+00:00,489,31.7166248140922,261.399235333229,0.533270314175957,1.41346554488431,0
2025-03-13 17:45:24+00:00,490,31.6474066569305,629.666566617418,0.230844133299344,2.08869787482491,0
2025-03-13 17:45:42+00:00,491,31.4904151761827,369.431200168809,0.141355912539256,4.50082899962807,0
2025-03-13 17:46:00+00:00,492,31.2679040487577,376.817818477513,0.306508205259928,3.29593032845369,0
2025-03-13 17:46:18+00:00,493,31.0758419060112,468.983850810581,0.633151502656969,-1.85739039224605,0
2025-03-13 17:46:36+00:00,494,31.3829822524234,347.451348486478,0.653053891539683,-1.56206897270701,0
2025-03-13 17:46:54+00:00,495,31.7575636347031,271.010261551104,0.556529170792844,2.24175799012677,0
2025-03-13 17:47:12+00:00,496,31.5729040482852,280.636549127423,0.603034622280494,4.91666692694137,0
2025-03-13 17:47:30+00:00,497,31.1532092789132,299.791467058963,0.557207605433811,-3.13704684038738,0
2025-03-13 17:47:48+00:00,498,31.5611418114784,305.070303188767,0.303269572485779,2.51095708708289,0
2025-03-13 17:48:06+00:00,499,31.6221300129964,422.511896052885,0.538725719841611,2.44432586951441,0
2025-03-13 17:48:24+00:00,500,31.2572484095728,318.761905391245,0.6195550380519,7.25512267455784,0
2025-03-13 17:48:42+00:00,501,31.5555483576264,423.281254325747,0.609438799245282,2.79918584172555,0
2025-03-13 17:49:00+00:00,502,31.5280878595243,298.391826227081,0.70477514804609,4.7289735821145,0
2025-03-13 17:49:18+00:00,503,31.1827547186861,322.85999931651,0.599351232894388,4.12157176897875,0
2025-03-13 17:49:36+00:00,504,31.6142152659594,3.96564672352139,0.521073302939233,-1.58686018307458,0
2025-03-13 17:49:54+00:00,505,31.6725759665485,451.486149180151,0.67872390719283,5.69691495052977,0
2025-03-13 17:50:12+00:00,506,31.822725114366,363.98838174191,0.438163957650876,4.3078624292528,0
2025-03-13 17:50:30+00:00,507,31.8143161137869,464.028337801372,0.250538247242881,5.04376491490233,0
2025-03-13 17:50:48+00:00,508,31.115279874437,-133.929010045751,0.408212027738913,13.6321269959063,0
2025-03-13 17:51:06+00:00,509,31.2417329852759,631.451828409694,0.280583688404164,-1.47013594820815,0
2025-03-13 17:51:24+00:00,510,31.6594232764478,289.351977306248,0.295878050413098,8.1002946821527,0
2025-03-13 17:51:42+00:00,511,31.6590641040724,480.945155571482,0.412280681381304,3.04436165689801,0
2025-03-13 17:52:00+00:00,512,31.6594268468781,151.110055175519,0.270160554777679,4.48860762484785,0
2025-03-13 17:52:18+00:00,513,32.6189947511304,404.876022680118,0.37642873667141,3.6522746290592,0
2025-03-13 17:52:36+00:00,514,31.6754813880227,149.035675252913,0.028608409845876,2.70065115504836,0
2025-03-13 17:52:54+00:00,515,31.837822748783,215.007125765807,0.490768476322201,2.33480926185709,0
2025-03-13 17:53:12+00:00,516,31.7856240149144,604.681725537382,0.444245944730745,4.5945932717416,0
2025-03-13 17:53:30+00:00,517,31.6986249604785,281.506775458386,0.264749359481319,-0.0455825364533666,0
2025-03-13 17:53:48+00:00,518,31.4207147566988,344.172129829202,0.588590095183226,5.65262079058244,0
2025-03-13 17:54:06+00:00,519,31.7295531048109,444.383019329641,0.649641850804,2.72085818224736,0
2025-03-13 17:54:24+00:00,520,31.2891696347372,386.896757473887,0.0913558497390392,0.927098117330914,0
2025-03-13 17:54:42+00:00,521,31.4432689345689,333.882257523748,0.276674321189372,2.63588224634513,0
2025-03-13 17:55:00+00:00,522,31.3718134695777,366.824804432828,0.275266597351785,6.92548397867817,0
2025-03-13 17:55:18+00:00,523,31.5348915532551,679.825779779914,0.237809439202921,2.42149230247127,0
2025-03-13 17:55:36+00:00,524,32.1768062459374,301.938448600682,0.625930649285777,4.66732334261696,0
2025-03-13 17:55:54+00:00,525,30.9745234496483,341.664100630108,0.401464860915255,1.92995315555404,0
2025-03-13 17:56:12+00:00,526,31.7086496113283,472.111771717449,0.385958968080955,5.67107081569419,0
2025-03-13 17:56:30+00:00,527,31.0477051448551,480.537195923322,0.00442506907767226,5.48911521748948,0
2025-03-13 17:56:48+00:00,528,31.3756750130134,493.052043364716,0.583363392874105,8.41164995707251,0
2025-03-13 17:57:06+00:00,529,31.8244211499663,408.861567708019,0.172144475247733,3.3254925345657,0
2025-03-13 17:57:24+00:00,530,31.529833329012,135.27939437769,0.457128016939091,5.44676869627483,0
2025-03-13 17:57:42+00:00,531,31.2015067392801,561.59613580948,0.504825428427089,4.01304886534814,0
2025-03-13 17:58:00+00:00,532,31.3057067884954,134.766469735084,0.742448254896038,7.02278252130193,0
2025-03-13 17:58:18+00:00,533,31.7067341917306,357.254832108689,0.156885728874432,1.96041695989412,0
2025-03-13 17:58:36+00:00,534,31.3013762713519,194.968031447484,-0.218362395643754,5.6386153151265,0
2025-03-13 17:58:54+00:00,535,31.5735839298819,300.937383682109,0.484309763490041,3.2774159897767,0
2025-03-13 17:59:12+00:00,536,31.5244548182388,361.266576769142,0.838931947642767,3.60534744469096,0
2025-03-13 17:59:30+00:00,537,31.3240211959766,360.129522634467,0.715750113223286,3.99718096876395,0
2025-03-13 17:59:48+00:00,538,32.1277266617535,375.570870207322,0.489971277593382,4.40044041048846,0
2025-03-13 18:00:06+00:00,539,31.6936017793939,558.568125432818,0.336138853989221,3.47458388551222,0
2025-03-13 18:00:24+00:00,540,30.9291344646416,380.425072609495,0.621027581218342,4.30614543910645,0
2025-03-13 18:00:42+00:00,541,31.5649578464096,273.29590448562,0.230429670403823,7.73198531523357,0
2025-03-13 18:01:00+00:00,542,31.3210927367003,458.819532126625,0.548472791258334,6.24278208582514,0
2025-03-13 18:01:18+00:00,543,31.7564235843236,493.426729060191,0.554858728195132,5.95056634354211,0
2025-03-13 18:01:36+00:00,544,31.2835072671509,122.288773348292,0.67654344979496,2.62199533713111,0
2025-03-13 18:01:54+00:00,545,31.4783669649231,402.515398383127,1.04932567197282,1.53223011527562,0
2025-03-13 18:02:12+00:00,546,31.6565345285701,418.449502566361,0.530059769910468,6.16702609819436,0
2025-03-13 18:02:30+00:00,547,31.7602535542756,265.095377509343,0.332338000115026,5.96788443749236,0
2025-03-13 18:02:48+00:00,548,31.1662737403452,522.0229762716,0.438371674854042,7.46702671619438,0
2025-03-13 18:03:06+00:00,549,31.4151856525138,287.744948450054,0.0559265615301316,2.24900602999232,0
2025-03-13 18:03:24+00:00,550,31.3748086620859,330.067744475934,0.291592989652708,3.18984466120311,0
2025-03-13 18:03:42+00:00,551,31.3235241499343,284.210847288628,0.354203528225514,-0.352913160730649,0
2025-03-13 18:04:00+00:00,552,32.0189126660254,313.177843852088,0.329020311589464,2.7804679318033,0
2025-03-13 18:04:18+00:00,553,31.6277834128434,142.454673723061,0.47740126181276,6.2707254842488,0
2025-03-13 18:04:36+00:00,554,31.1488551143835,89.6685286384795,0.26357991395644,2.59446646475479,0
2025-03-13 18:04:54+00:00,555,31.7752339929852,555.619047631692,0.689884763896062,5.37597309251554,0
2025-03-13 18:05:12+00:00,556,32.1214627483962,180.736342591971,0.44402693879636,3.28795476958244,0
2025-03-13 18:05:30+00:00,557,31.8081818897299,158.559226354695,0.441941449827987,4.5808947169041,0
2025-03-13 18:05:48+00:00,558,31.0745416398343,-19.8634064589709,0.372056300222359,0.88281902945386,0
2025-03-13 18:06:06+00:00,559,31.3721381881509,212.67430109193,0.478023310212038,3.98074022544601,0
2025-03-13 18:06:24+00:00,560,31.8755839455284,107.627690104486,0.6249706268833,-3.74922100056987,0
2025-03-13 18:06:42+00:00,561,31.3079015965122,562.91413617464,0.25377250715738,3.2970179803419,0
2025-03-13 18:07:00+00:00,562,31.6389490681511,465.841277920475,0.299620631818834,-0.330271342763977,0
2025-03-13 18:07:18+00:00,563,31.7340566682975,205.121481853333,0.377357813314689,6.79694709613897,0
2025-03-13 18:07:36+00:00,564,31.2448651208285,656.643110534354,0.148758525524193,5.72003221659024,0
2025-03-13 18:07:54+00:00,565,31.4942398841746,461.534005651507,0.264273529174301,4.93924210058067,0
2025-03-13 18:08:12+00:00,566,30.5795044968717,260.908444352087,0.339520273772764,7.58847989753449,0
2025-03-13 18:08:30+00:00,567,31.2168466572414,-72.9934695950819,0.635782816589156,1.38228245763368,0
2025-03-13 18:08:48+00:00,568,31.4387410168746,662.555754263314,0.501575556290478,8.15724912465191,0
2025-03-13 18:09:06+00:00,569,31.1526215228944,97.4193971260661,0.486446357817831,6.10895991803627,0
2025-03-13 18:09:24+00:00,570,31.9806634671522,58.1377393954201,0.630629909487668,3.17223903335963,0
2025-03-13 18:09:42+00:00,571,31.1001944260774,467.799530376745,0.413848382970308,6.62011677570197,0
2025-03-13 18:10:00+00:00,572,31.3848424798322,685.405232244417,0.529631783345464,0.986839853980425,0
2025-03-13 18:10:18+00:00,573,31.5489404171237,523.338270713156,0.421339350709517,1.69486940166575,0
2025-03-13 18:10:36+00:00,574,31.9257122149969,397.372924255663,0.502189973029705,2.23742470919855,0
2025-03-13 18:10:54+00:00,575,31.0985497315258,402.109151656184,0.316150719611519,2.43746654660902,0
2025-03-13 18:11:12+00:00,576,31.8457570721105,441.826108769532,-0.0909842704543528,1.11181162775495,0
2025-03-13 18:11:30+00:00,577,31.514295090721,427.317807381551,0.414526764789682,6.83988565312515,0
2025-03-13 18:11:48+00:00,578,31.2291741589634,353.962138766629,0.756067881835825,3.11620784814866,0
2025-03-13 18:12:06+00:00,579,31.6442056427227,326.785598626532,0.647151137242707,4.65237611581925,0
2025-03-13 18:12:24+00:00,580,31.5685818322481,301.174649188178,0.655745907667476,2.33350657752149,0
2025-03-13 18:12:42+00:00,581,31.3387936944936,195.015825028563,0.715132491551856,-0.808012872506365,0
2025-03-13 18:13:00+00:00,582,31.5314208961718,267.688564529123,0.463428969513084,4.4452092534908,0
2025-03-13 18:13:18+00:00,583,31.4005773451866,50.8352850964247,0.487263628357739,-1.03830687275915,0
2025-03-13 18:13:36+00:00,584,31.5439888214553,295.685839619394,0.308496727008781,3.59417626912058,0
2025-03-13 18:13:54+00:00,585,31.7017124925611,158.989351990645,0.374649479828363,0.328455972216849,0
2025-03-13 18:14:12+00:00,586,31.967325276951,141.33158702611,0.579053759061852,8.76008021098338,0
2025-03-13 18:14:30+00:00,587,31.1554871834481,338.408127674432,0.708059120334943,6.05662309635485,0
2025-03-13 18:14:48+00:00,588,32.1245898842088,524.525116371346,0.413393334620008,4.03236218025397,0
2025-03-13 18:15:06+00:00,589,30.9501373615893,451.79154594592,0.345230427166597,6.9419609702818,0
2025-03-13 18:15:24+00:00,590,31.4677156567273,69.6382124073126,0.444097328361331,1.64008777970189,0
2025-03-13 18:15:42+00:00,591,31.6804914785342,158.83011801875,0.575858990583375,5.13223926025959,0
2025-03-13 18:16:00+00:00,592,31.592136934331,455.239405967918,0.127265306883408,4.26869916449288,0
2025-03-13 18:16:18+00:00,593,31.3323300437808,159.926566059642,-0.0596963611877125,4.43003933230587,0
2025-03-13 18:16:36+00:00,594,31.4515189978367,276.293699967906,0.323218721791483,6.96368792000494,0
2025-03-13 18:16:54+00:00,595,31.3696177579094,395.245204004368,0.17621261904663,5.60717325786568,0
2025-03-13 18:17:12+00:00,596,31.3419136264169,162.09818844302,0.332518622856703,4.49211224706935,0
2025-03-13 18:17:30+00:00,597,31.7556096171962,326.96592593689,0.41156522383128,-0.39161710719975,0
2025-03-13 18:17:48+00:00,598,31.6139933558182,105.948533125526,0.344559389787404,1.35431657174378,0
2025-03-13 18:18:06+00:00,599,31.3121449876471,218.446807007359,0.762586968899151,3.45830180555569,0
2025-03-13 18:18:24+00:00,600,31.7699837359745,359.887641068925,0.515654488827465,4.00125128072548,0
2025-03-13 18:18:42+00:00,601,31.5997002570035,66.1844334222578,0.509891954364566,0.926760445322477,0
2025-03-13 18:19:00+00:00,602,31.7450470516768,378.419800495795,0.580465524080661,9.82647566533123,0
2025-03-13 18:19:18+00:00,603,31.6923683733401,307.770361439255,0.194173222816148,7.57689085107644,0
2025-03-13 18:19:36+00:00,604,31.2730210907293,395.619532244048,0.671915479876158,5.27958186451432,0
2025-03-13 18:19:54+00:00,605,31.3503038034256,345.167315591794,0.427362272565045,3.94764134242939,0
2025-03-13 18:20:12+00:00,606,31.7261964220248,520.246979250838,0.591054533006724,3.2334142471723,0
2025-03-13 18:20:30+00:00,607,31.6868316260132,330.013703070252,0.208864691947512,1.37473945760388,0
2025-03-13 18:20:48+00:00,608,31.5053440284324,244.851273588148,0.103157368729738,3.96131966966609,0
2025-03-13 18:21:06+00:00,609,31.5450841889161,329.564267629171,0.623389385778682,4.41429082433115,0
2025-03-13 18:21:24+00:00,610,31.8786755955152,394.20812890261,0.526548683256535,0.646450527754734,0
2025-03-13 18:21:42+00:00,611,31.3412792304514,318.288084064224,0.246112350509364,4.60632179809571,0
2025-03-13 18:22:00+00:00,612,31.6686409786938,317.01848956281,0.253216911417384,3.37651283382866,0
2025-03-13 18:22:18+00:00,613,31.453223728478,202.996168991513,0.690850827286395,-1.02713180609431,0
2025-03-13 18:22:36+00:00,614,31.4487708452525,208.998485315136,0.183078535291464,1.60473639124044,0
2025-03-13 18:22:54+00:00,615,31.8272461506221,95.4182337338165,0.80430940451196,2.72736326321104,0
2025-03-13 18:23:12+00:00,616,31.7486563319501,579.430020653618,0.246426207409921,8.5098436750472,0
2025-03-13 18:23:30+00:00,617,31.74523320972,119.792783279506,0.584015730541996,5.16508978085794,0
2025-03-13 18:23:48+00:00,618,31.886671960121,204.391382924614,0.371897540296807,0.410956931392924,0
2025-03-13 18:24:06+00:00,619,31.5173916379034,200.475587030083,0.576293462346247,4.98790148542451,0
2025-03-13 18:24:24+00:00,620,31.7074113067352,448.19971192983,0.324627602978284,-0.121291196929321,0
2025-03-13 18:24:42+00:00,621,31.4221529477476,265.496725571044,0.408272143596651,6.48712135972096,0
2025-03-13 18:25:00+00:00,622,31.604549389279,502.374224237484,0.452957327945673,2.58283444925223,0
2025-03-13 18:25:18+00:00,623,31.4739376384442,207.372455208046,0.224147078823758,3.53135315699852,0
2025-03-13 18:25:36+00:00,624,31.5392390047682,353.624753241698,0.606484754124787,7.09797500451585,0
2025-03-13 18:25:54+00:00,625,31.6824578933063,182.519696369889,0.331405756012727,0.532366012444562,0
2025-03-13 18:26:12+00:00,626,31.2761186576787,640.169437289311,0.393837072689736,0.256082043578378,0
2025-03-13 18:26:30+00:00,627,32.1129043279094,128.432142992397,0.225866398069,2.3002183076422,0
2025-03-13 18:26:48+00:00,628,31.2221280178386,358.35811334358,-0.11807818435508,6.37577768299315,0
2025-03-13 18:27:06+00:00,629,31.1622797985817,408.100991236158,0.402078697631521,-0.0510410925114875,0
